############################################################################################

Mobility

Crompton et al. 1967
Crompton, R. W., Elford, M. T., Jory, R. L., Australian J. Phys. 20, 369 (1967)

1.772500e+1	5.647800e-23	0.3
2.239100e+1	9.326100e-23	0.3
2.685200e+1	1.355000e-22	0.3
3.170400e+1	1.694300e-22	0.3
3.616600e+1	2.330300e-22	0.3
4.062700e+1	2.909400e-22	0.3
4.539400e+1	3.063600e-22	0.3
5.419700e+1	4.010400e-22	0.3
6.322200e+1	5.353600e-22	0.3
7.224600e+1	7.145200e-22	0.3
8.135500e+1	8.020900e-22	0.3
9.048200e+1	9.250100e-22	0.3


############################################################################################


